trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
106,False,"{'a': 0.5, 'e': 0.3464558103300574}",20,2,-35.292200210188646,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
107,False,"{'a': 0.5, 'e': 0.34300851741870664}",20,16,6.353644345790562,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.3395955256449391}",20,10,-16.884812121721033,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.33621649370673334}",25,13,0.23666843361115886,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.33287108369807955}",35,20,23.23440824599134,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.32955896107518906}",30,15,8.884940534058536,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.32627979462303947}",25,5,-1.0019701743617337,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3230332564222529}",20,16,6.165174356993857,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.31981902181630384}",20,0,16.42222082688744,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.31663676937905316}",20,11,8.78929775321615,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
