trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
485,False,"{'a': 0.9, 'e': 0.007828377549225767}",30,15,24.467371189487604,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.9, 'e': 0.007750483891136692}",30,22,16.23186191410026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.9, 'e': 0.007673365287895489}",20,13,15.97237825282496,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.9, 'e': 0.007597014027577567}",30,18,21.490632158279436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.9, 'e': 0.00752142247499327}",20,15,8.259910610672126,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.9, 'e': 0.007446583070924338}",20,14,10.906678944500737,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.9, 'e': 0.007372488331368012}",20,10,18.54382632805342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.9, 'e': 0.007299130846788583}",20,11,16.592276685905894,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.9, 'e': 0.0072265032813764625}",20,8,21.512149088187666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.9, 'e': 0.007154598372314579}",25,10,29.874938512903274,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.9, 'e': 0.0070834089290521185}",20,12,13.377138298676245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.9, 'e': 0.007012927832585425}",25,14,21.918878560068222,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.9, 'e': 0.0069431480347461145}",20,0,31.484845147447555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
498,False,"{'a': 0.9, 'e': 0.006874062557496248}",25,16,17.74151416192981,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.9, 'e': 0.006805664492230543}",20,2,28.31127284921425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.9, 'e': 0.006737946999085467}",25,12,27.741150565845203,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.9, 'e': 0.006670903306255274}",20,15,9.405607447771912,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.9, 'e': 0.006604526709314805}",25,17,16.074918340708578,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.9, 'e': 0.006538810570549064}",35,20,22.552176400311847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.9, 'e': 0.006473748318289405}",20,0,28.904344692303138,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
505,False,"{'a': 0.9, 'e': 0.006409333446256383}",25,17,14.456505849077546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.9, 'e': 0.00634555951290911}",25,14,21.55787073000851,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.9, 'e': 0.006282420140801118}",25,16,18.120762586679128,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.9, 'e': 0.006219909015942573}",20,14,12.215068502762069,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.9, 'e': 0.006158019887168897}",20,6,24.820691700256475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.9, 'e': 0.006096746565515633}",30,16,22.096820912499023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.9, 'e': 0.006036082923599565}",25,7,29.748320844044688,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.9, 'e': 0.005976022895005943}",30,15,25.854809335622424,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.9, 'e': 0.005916560473681857}",20,8,21.22683555628194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.9, 'e': 0.0058576897133356225}",25,15,-7.5606636946306836,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
515,False,"{'a': 0.9, 'e': 0.005799404726842141}",20,16,7.428364633360316,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
