trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.7, 'e': 0.16041356777517274}",25,13,9.578212224071123,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.7, 'e': 0.15881742610692068}",25,0,-22.75404908746832,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
185,False,"{'a': 0.7, 'e': 0.1572371663136276}",25,11,25.063019121208743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.7, 'e': 0.1556726303679973}",30,15,25.572223528740828,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.7, 'e': 0.1541236618151314}",25,13,-18.474786438561488,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
188,False,"{'a': 0.7, 'e': 0.15259010575688386}",25,14,-33.936332052262834,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
189,False,"{'a': 0.7, 'e': 0.15107180883637084}",25,13,21.377529911715932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.7, 'e': 0.14956861922263504}",30,13,17.733914548701613,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.7, 'e': 0.14808038659546244}",20,0,30.2702895387681,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
192,False,"{'a': 0.7, 'e': 0.14660696213035015}",30,13,25.85383667481509,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.7, 'e': 0.14514819848362373}",20,6,18.655586756750147,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.7, 'e': 0.14370394977770293}",20,6,21.57684661532841,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.7, 'e': 0.1422740715865136}",20,2,-1.83274633694628,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
196,False,"{'a': 0.7, 'e': 0.140858420921045}",20,12,14.270660100931824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.7, 'e': 0.13945685621505094}",20,4,23.781169399768828,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.7, 'e': 0.13806923731089282}",25,17,0.5173117192189038,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.7, 'e': 0.13669542544552385}",25,3,10.140710895983268,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
200,False,"{'a': 0.7, 'e': 0.1353352832366127}",20,5,-33.10778029335867,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
201,False,"{'a': 0.7, 'e': 0.13398867466880493}",25,7,-11.289256827488902,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
202,False,"{'a': 0.7, 'e': 0.13265546508012172}",25,5,11.505364503390997,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
203,False,"{'a': 0.7, 'e': 0.13133552114849303}",25,11,20.59490996618097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.7, 'e': 0.1300287108784259}",20,0,18.256279674327992,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.7, 'e': 0.12873490358780423}",20,0,-23.079153026841354,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
206,False,"{'a': 0.7, 'e': 0.12745396989482075}",20,10,-7.393189881979695,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
207,False,"{'a': 0.7, 'e': 0.12618578170503877}",35,0,-3.200370939666473,"{0: 32, 1: 0, 2: 2, 3: 1, 4: 0}",0
208,False,"{'a': 0.7, 'e': 0.12493021219858241}",25,20,9.538379702931238,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.7, 'e': 0.12368713581745483}",25,4,-20.108614999125045,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 0}",1
210,False,"{'a': 0.7, 'e': 0.1224564282529819}",20,5,24.926774022323418,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.7, 'e': 0.12123796643338168}",20,0,30.636180726357992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.7, 'e': 0.12003162851145673}",20,8,24.086333051598835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.7, 'e': 0.11883729385240965}",20,6,-4.899084782562015,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.7, 'e': 0.11765484302177918}",30,6,7.755550230294547,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
215,False,"{'a': 0.7, 'e': 0.11648415777349697}",20,9,21.99931004226993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.7, 'e': 0.11532512103806251}",25,3,22.97788191038275,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.7, 'e': 0.1141776169108365}",25,13,14.445756282306734,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.7, 'e': 0.11304153064044985}",20,0,13.893630949635428,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
219,False,"{'a': 0.7, 'e': 0.11191674861732888}",25,10,23.23086626301734,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.7, 'e': 0.11080315836233387}",25,8,19.53060906552361,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.7, 'e': 0.10970064851551141}",30,11,13.698016915881809,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
222,False,"{'a': 0.7, 'e': 0.10860910882495796}",25,10,-15.86800933015511,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
223,False,"{'a': 0.7, 'e': 0.10752843013579495}",20,2,-14.653730238202069,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
224,False,"{'a': 0.7, 'e': 0.1064585043792528}",25,0,7.106864262570245,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
225,False,"{'a': 0.7, 'e': 0.10539922456186433}",30,8,40.46133662024527,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.7, 'e': 0.104350484754765}",25,15,7.720632445664671,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.7, 'e': 0.1033121800831002}",20,6,15.649970308991339,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.7, 'e': 0.10228420671553744}",25,0,17.275266524534153,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
229,False,"{'a': 0.7, 'e': 0.1012664618538834}",20,7,16.214775761358304,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.7, 'e': 0.1002588437228037}",25,2,-32.16343333931139,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 1}",1
231,False,"{'a': 0.7, 'e': 0.09926125155964566}",30,21,5.9918780440490265,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.7, 'e': 0.09827358560436154}",35,7,19.61001425421177,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
233,False,"{'a': 0.7, 'e': 0.09729574708953276}",20,6,28.168954859175756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.7, 'e': 0.09632763823049303}",20,6,5.846306525940945,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.7, 'e': 0.09536916221554961}",20,0,15.31974941658597,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
236,False,"{'a': 0.7, 'e': 0.09442022319630235}",20,12,11.909104260459255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.7, 'e': 0.09348072627805847}",20,0,27.752654867391392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.7, 'e': 0.09255057751034329}",20,0,11.417843545156469,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
239,False,"{'a': 0.7, 'e': 0.09162968387750484}",20,7,-26.550041965105972,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
240,False,"{'a': 0.7, 'e': 0.09071795328941251}",20,11,4.878032863773312,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.7, 'e': 0.08981529457224763}",30,19,21.61414914018361,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.7, 'e': 0.08892161745938634}",20,5,-34.91960727227755,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
243,False,"{'a': 0.7, 'e': 0.08803683258237255}",20,4,23.74571276300306,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.7, 'e': 0.0871608514619813}",25,17,3.846171986725294,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.7, 'e': 0.0862935864993705}",30,18,20.966886161098536,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.7, 'e': 0.08543495096732123}",20,0,28.751730477781106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.7, 'e': 0.08458485900156469}",25,9,26.436595259981825,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.7, 'e': 0.08374322559219596}",35,8,49.01035242713126,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.7, 'e': 0.08290996657517266}",30,3,19.46152022972429,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
250,False,"{'a': 0.7, 'e': 0.0820849986238988}",25,18,14.059269352307354,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.7, 'e': 0.08126823924089167}",20,7,9.263312148668133,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.7, 'e': 0.08045960674953244}",30,19,-13.821330994449582,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
253,False,"{'a': 0.7, 'e': 0.07965902028589801}",30,15,15.043259574988484,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
254,False,"{'a': 0.7, 'e': 0.07886639979067495}",25,17,15.332170077161841,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.7, 'e': 0.07808166600115313}",25,12,4.802612944811866,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
256,False,"{'a': 0.7, 'e': 0.07730474044329974}",20,4,-14.761760504732413,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
257,False,"{'a': 0.7, 'e': 0.07653554542391151}",35,24,21.030769688745455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.7, 'e': 0.07577400402284548}",20,13,13.294661362395763,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.7, 'e': 0.07502004008532698}",25,17,14.551196544494086,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.7, 'e': 0.07427357821433388}",25,3,20.470461361174497,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.7, 'e': 0.0735345437630571}",20,9,20.17716182093385,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.7, 'e': 0.07280286282743559}",25,18,12.60734153649335,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.7, 'e': 0.0720784622387661}",20,0,18.103086270044784,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
264,False,"{'a': 0.7, 'e': 0.07136126955638605}",20,11,19.47018398124848,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.7, 'e': 0.0706512130604296}",25,18,9.808231173835113,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.7, 'e': 0.06994822174465536}",25,13,1.022377046743183,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
267,False,"{'a': 0.7, 'e': 0.069252225309346}",30,19,21.52622884959796,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.7, 'e': 0.06856315415427791}",20,13,12.530724923365781,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.7, 'e': 0.06788093937176144}",30,13,13.542165239000637,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
270,False,"{'a': 0.7, 'e': 0.06720551273974976}",30,0,11.936376886356108,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
271,False,"{'a': 0.7, 'e': 0.06653680671501686}",25,16,18.68709678527877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.7, 'e': 0.06587475442640295}",35,25,14.850952691733156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.7, 'e': 0.06521928966812753}",30,16,24.086865856230702,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.7, 'e': 0.06457034689316847}",20,13,7.958645254114087,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.7, 'e': 0.06392786120670757}",30,15,28.556086750109984,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.7, 'e': 0.0632917683596407}",25,16,-4.453593627020894,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
277,False,"{'a': 0.7, 'e': 0.06266200474215315}",30,16,-18.397356388427824,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.7, 'e': 0.06203850737735829}",20,13,14.35100505204488,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.7, 'e': 0.06142121391500013}",20,12,13.014344040914024,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.7, 'e': 0.06081006262521795}",25,8,-13.976226146571886,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
281,False,"{'a': 0.7, 'e': 0.06020499239237354}",25,11,21.386057390283355,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.7, 'e': 0.05960594270893937}",20,9,21.722158700404357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.7, 'e': 0.05901285366944784}",35,19,19.137085043545433,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.7, 'e': 0.05842566596450083}",25,8,10.207386296798994,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.7, 'e': 0.057844320874838456}",20,8,23.740950478120297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.7, 'e': 0.05726876026546736}",20,6,19.801459170706252,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.7, 'e': 0.0566989265798469}",20,8,2.778317860750119,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.7, 'e': 0.056134762834133725}",20,3,-11.142295545074369,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
289,False,"{'a': 0.7, 'e': 0.05557621261148306}",30,19,-24.00289086221762,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
290,False,"{'a': 0.7, 'e': 0.05502322005640723}",20,0,34.098900945977924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.7, 'e': 0.05447572986918986}",20,5,29.07694331869849,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.7, 'e': 0.05393368730035602}",20,12,16.278785210598862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.7, 'e': 0.053397038145197084}",20,5,21.26545244442879,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.7, 'e': 0.05286572873835037}",25,12,14.504965863540228,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.7, 'e': 0.05233970594843238}",30,21,4.831982412576709,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
296,False,"{'a': 0.7, 'e': 0.05181891717272583}",20,5,15.74172938687687,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.7, 'e': 0.05130331033191911}",25,8,28.43587324959388,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.7, 'e': 0.0507928338648985}",30,13,27.255537720864368,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.7, 'e': 0.050287436723591865}",25,6,30.620724142543576,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.7, 'e': 0.049787068367863944}",25,4,16.473351327800263,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
301,False,"{'a': 0.7, 'e': 0.04929167876046215}",25,18,15.835039193620101,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.7, 'e': 0.04880121836201296}",25,5,33.64473271374331,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.7, 'e': 0.04831563812606777}",25,13,19.668511194064852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.7, 'e': 0.04783488949419837}",20,8,20.476125246395178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.7, 'e': 0.04735892439114091}",25,17,14.670586697853242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.7, 'e': 0.046887695219988486}",20,1,29.354458117254545,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.7, 'e': 0.04642115485743125}",25,9,6.565783672813936,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
308,False,"{'a': 0.7, 'e': 0.045959256649044204}",25,14,20.09921200373462,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.7, 'e': 0.04550195440462157}",20,0,30.195214654071044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.7, 'e': 0.0450492023935578}",20,0,25.330589690677915,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
311,False,"{'a': 0.7, 'e': 0.044600955340274535}",30,8,0.32005353655684843,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
312,False,"{'a': 0.7, 'e': 0.04415716841969286}",25,0,40.624817160167275,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
313,False,"{'a': 0.7, 'e': 0.04371779725275094}",20,12,16.188414870680827,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.7, 'e': 0.043282797901965896}",20,2,29.137307651873876,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.7, 'e': 0.04285212686704019}",20,0,7.968808202178422,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
316,False,"{'a': 0.7, 'e': 0.042425741080511385}",25,14,20.565368962895036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.7, 'e': 0.04200359790344555}",25,7,32.27883535306538,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.7, 'e': 0.04158565512117316}",35,23,-20.329652759174152,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
319,False,"{'a': 0.7, 'e': 0.04117187093906774}",30,1,42.145582454151594,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.7, 'e': 0.04076220397836621}",25,12,21.13679742855933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.7, 'e': 0.04035661327203115}",20,0,-8.018855661409457,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
322,False,"{'a': 0.7, 'e': 0.039955058260653896}",30,18,23.651228890247328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.7, 'e': 0.039557498788398725}",30,12,-26.44952238066707,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
324,False,"{'a': 0.7, 'e': 0.039163895098987066}",20,2,17.42174456709334,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.7, 'e': 0.03877420783172201}",30,11,35.33130425880027,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.7, 'e': 0.038388398017552054}",25,11,1.6686604430514833,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
327,False,"{'a': 0.7, 'e': 0.038006427075174314}",20,10,16.5811350921004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.7, 'e': 0.0376282568071762}",20,12,14.1372044207223,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.7, 'e': 0.03725384939621581}",20,0,28.086090801469098,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
330,False,"{'a': 0.7, 'e': 0.036883167401239994}",25,15,-6.632966034144934,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
331,False,"{'a': 0.7, 'e': 0.0365161737537404}",20,0,32.16618648110686,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.7, 'e': 0.03615283175404641}",20,15,10.899547445158381,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.7, 'e': 0.0357931050676553}",30,16,17.03366447242323,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.7, 'e': 0.03543695772159864}",30,22,12.129267924438789,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.7, 'e': 0.035084354100845025}",20,10,22.220034203336734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.7, 'e': 0.03473525894473856}",35,0,40.08198948563688,"{0: 34, 1: 1, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.7, 'e': 0.03438963734347271}",30,16,15.15681407161115,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.7, 'e': 0.034047454734599344}",20,5,10.498548602533305,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.7, 'e': 0.033708676899572396}",25,14,17.168249900764295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.7, 'e': 0.03337326996032608}",20,11,17.73242039162864,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.7, 'e': 0.03304120037588693}",25,11,25.600047052474256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.7, 'e': 0.03271243493901982}",25,0,26.033645543257656,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
343,False,"{'a': 0.7, 'e': 0.03238694077290704}",25,17,14.631380780620734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.7, 'e': 0.03206468532786077}",20,16,9.44990087181549,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.7, 'e': 0.03174563637806794}",30,13,18.096109098017823,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.7, 'e': 0.03142976201836771}",30,3,40.07721121280368,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.7, 'e': 0.03111703066106086}",20,14,4.697392282356052,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.7, 'e': 0.030807411032751076}",20,8,0.784359989911108,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
349,False,"{'a': 0.7, 'e': 0.030500872171217483}",25,0,32.76334266432693,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
350,False,"{'a': 0.7, 'e': 0.0301973834223185}",30,6,39.57977713031595,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.7, 'e': 0.029896914436926308}",25,1,18.23875573994996,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
352,False,"{'a': 0.7, 'e': 0.029599435167892}",25,9,27.788129445415013,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.7, 'e': 0.029304915867040746}",25,0,40.94982284555819,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.7, 'e': 0.029013327082197053}",25,12,27.49642804449625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.7, 'e': 0.028724639654239423}",30,2,45.5206758080532,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.7, 'e': 0.028438824714184505}",30,24,13.317378538748448,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.7, 'e': 0.028155853680300096}",20,9,21.70510296681173,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.7, 'e': 0.027875698255247015}",20,13,12.144462424480665,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.7, 'e': 0.027598330423249287}",25,16,15.541271466074631,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.7, 'e': 0.02732372244729256}",20,8,20.09211471285246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.7, 'e': 0.027051846866350416}",25,13,24.080448878519828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.7, 'e': 0.026782676492638175}",25,0,-35.80847133057035,"{0: 21, 1: 1, 2: 0, 3: 3, 4: 0}",0
363,False,"{'a': 0.7, 'e': 0.02651618440889418}",30,8,-8.355422407748552,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
364,False,"{'a': 0.7, 'e': 0.02625234396568796}",20,16,7.5760680696856575,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.7, 'e': 0.025991128778755347}",20,6,25.867018856056816,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.7, 'e': 0.02573251272635994}",20,3,14.459283544368635,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.7, 'e': 0.025476469946681016}",30,22,8.08231242822877,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
